DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count,Row Labels,Sum of Passenger_Count
7/15/2016 8:00,05-16,Terminal 2,Departure,Domestic,43896,,
7/15/2016 8:00,05-16,Terminal 2,Departure,International,199427,,
7/15/2016 8:00,05-16,Terminal 3,Arrival,Domestic,342705,,
7/15/2016 8:00,05-16,Terminal 3,Departure,Domestic,342189,,
7/15/2016 8:00,05-16,Terminal 3,Departure,International,2890,,
7/15/2016 8:00,05-16,Terminal 4,Arrival,Domestic,353068,,
7/15/2016 8:00,05-16,Terminal 4,Arrival,International,24389,,
7/15/2016 8:00,05-16,Terminal 4,Departure,Domestic,327227,,
7/15/2016 8:00,05-16,Terminal 4,Departure,International,46220,,
7/15/2016 8:00,05-16,Terminal 5,Arrival,Domestic,408555,,
7/15/2016 8:00,05-16,Terminal 5,Arrival,International,62604,,
7/15/2016 8:00,05-16,Terminal 5,Departure,Domestic,418020,,
7/15/2016 8:00,05-16,Terminal 5,Departure,International,63048,,
7/15/2016 8:00,05-16,Terminal 6,Arrival,Domestic,329138,,
7/15/2016 8:00,05-16,Terminal 6,Arrival,International,10634,,
7/15/2016 8:00,05-16,Terminal 6,Departure,Domestic,317165,,
7/15/2016 8:00,05-16,Terminal 6,Departure,International,45514,,
7/15/2016 8:00,05-16,Terminal 7,Arrival,Domestic,275110,,
7/15/2016 8:00,05-16,Terminal 7,Arrival,International,70648,,
7/15/2016 8:00,05-16,Terminal 7,Departure,Domestic,283338,,
7/15/2016 8:00,05-16,Terminal 7,Departure,International,44019,,
7/15/2016 8:00,05-16,Terminal 8,Arrival,Domestic,182052,,
7/15/2016 8:00,05-16,Terminal 8,Arrival,International,4432,,
7/15/2016 8:00,05-16,Terminal 8,Departure,Domestic,172912,,
7/15/2016 8:00,05-16,Terminal 8,Departure,International,10225,,
7/15/2016 8:00,05-16,Tom Bradley International Terminal,Arrival,Domestic,15544,,
7/15/2016 8:00,05-16,Tom Bradley International Terminal,Arrival,International,544400,,
7/15/2016 8:00,05-16,Tom Bradley International Terminal,Departure,Domestic,35825,,
7/15/2016 8:00,05-16,Tom Bradley International Terminal,Departure,International,541138,,
8/15/2016 8:00,06-16,Misc. Terminal,Arrival,Domestic,123672,,
8/15/2016 8:00,06-16,Misc. Terminal,Arrival,International,4569,,
8/15/2016 8:00,06-16,Misc. Terminal,Departure,Domestic,126277,,
8/15/2016 8:00,06-16,Misc. Terminal,Departure,International,4589,,
8/15/2016 8:00,06-16,Terminal 1,Arrival,Domestic,415880,,
8/15/2016 8:00,06-16,Terminal 1,Departure,Domestic,418141,,
8/15/2016 8:00,06-16,Terminal 2,Arrival,Domestic,58878,,
8/15/2016 8:00,06-16,Terminal 2,Arrival,International,194728,,
8/15/2016 8:00,06-16,Terminal 2,Departure,Domestic,61327,,
8/15/2016 8:00,06-16,Terminal 2,Departure,International,227323,,
8/15/2016 8:00,06-16,Terminal 3,Arrival,Domestic,366716,,
8/15/2016 8:00,06-16,Terminal 3,Departure,Domestic,373700,,
8/15/2016 8:00,06-16,Terminal 3,Departure,International,3500,,
8/15/2016 8:00,06-16,Terminal 4,Arrival,Domestic,425783,,
8/15/2016 8:00,06-16,Terminal 4,Arrival,International,32657,,
8/15/2016 8:00,06-16,Terminal 4,Departure,Domestic,400004,,
8/15/2016 8:00,06-16,Terminal 4,Departure,International,61845,,
8/15/2016 8:00,06-16,Terminal 5,Arrival,Domestic,431757,,
8/15/2016 8:00,06-16,Terminal 5,Arrival,International,68512,,
8/15/2016 8:00,06-16,Terminal 5,Departure,Domestic,453595,,
8/15/2016 8:00,06-16,Terminal 5,Departure,International,71038,,
8/15/2016 8:00,06-16,Terminal 6,Arrival,Domestic,357719,,
8/15/2016 8:00,06-16,Terminal 6,Arrival,International,12741,,
8/15/2016 8:00,06-16,Terminal 6,Departure,Domestic,358397,,
8/15/2016 8:00,06-16,Terminal 6,Departure,International,46844,,
8/15/2016 8:00,06-16,Terminal 7,Arrival,Domestic,282776,,
8/15/2016 8:00,06-16,Terminal 7,Arrival,International,78037,,
8/15/2016 8:00,06-16,Terminal 7,Departure,Domestic,297240,,
8/15/2016 8:00,06-16,Terminal 7,Departure,International,48170,,
8/15/2016 8:00,06-16,Terminal 8,Arrival,Domestic,202298,,
8/15/2016 8:00,06-16,Terminal 8,Arrival,International,4182,,
8/15/2016 8:00,06-16,Terminal 8,Departure,Domestic,195645,,
8/15/2016 8:00,06-16,Terminal 8,Departure,International,14695,,
8/15/2016 8:00,06-16,Tom Bradley International Terminal,Arrival,Domestic,21446,,
8/15/2016 8:00,06-16,Tom Bradley International Terminal,Arrival,International,614678,,
8/15/2016 8:00,06-16,Tom Bradley International Terminal,Departure,Domestic,48441,,
8/15/2016 8:00,06-16,Tom Bradley International Terminal,Departure,International,581878,,
9/15/2016 8:00,07-16,Terminal 6,Arrival,International,13165,,
9/15/2016 8:00,07-16,Terminal 6,Departure,Domestic,351316,,
9/15/2016 8:00,07-16,Terminal 6,Departure,International,56704,,
9/15/2016 8:00,07-16,Terminal 7,Arrival,Domestic,310520,,
9/15/2016 8:00,07-16,Terminal 7,Arrival,International,84816,,
9/15/2016 8:00,07-16,Terminal 7,Departure,Domestic,320139,,
9/15/2016 8:00,07-16,Terminal 7,Departure,International,52397,,
9/15/2016 8:00,07-16,Terminal 8,Arrival,Domestic,201518,,
9/15/2016 8:00,07-16,Terminal 8,Arrival,International,6274,,
9/15/2016 8:00,07-16,Terminal 8,Departure,Domestic,193903,,
9/15/2016 8:00,07-16,Terminal 8,Departure,International,14534,,
9/15/2016 8:00,07-16,Tom Bradley International Terminal,Arrival,Domestic,28699,,
9/15/2016 8:00,07-16,Tom Bradley International Terminal,Arrival,International,706918,,
9/15/2016 8:00,07-16,Tom Bradley International Terminal,Departure,Domestic,53141,,
9/15/2016 8:00,07-16,Tom Bradley International Terminal,Departure,International,601808,,
9/15/2016 8:00,07-16,Misc. Terminal,Arrival,Domestic,127617,,
9/15/2016 8:00,07-16,Misc. Terminal,Arrival,International,5031,,
9/15/2016 8:00,07-16,Misc. Terminal,Departure,Domestic,130768,,
9/15/2016 8:00,07-16,Misc. Terminal,Departure,International,4754,,
9/15/2016 8:00,07-16,Terminal 1,Arrival,Domestic,414427,,
9/15/2016 8:00,07-16,Terminal 1,Arrival,International,3897,,
9/15/2016 8:00,07-16,Terminal 1,Departure,Domestic,411791,,
9/15/2016 8:00,07-16,Terminal 1,Departure,International,3777,,
9/15/2016 8:00,07-16,Terminal 2,Arrival,Domestic,68108,,
9/15/2016 8:00,07-16,Terminal 2,Arrival,International,244677,,
9/15/2016 8:00,07-16,Terminal 2,Departure,Domestic,63101,,
9/15/2016 8:00,07-16,Terminal 2,Departure,International,252120,,
9/15/2016 8:00,07-16,Terminal 3,Arrival,Domestic,402452,,
9/15/2016 8:00,07-16,Terminal 3,Departure,Domestic,390418,,
9/15/2016 8:00,07-16,Terminal 3,Departure,International,4365,,
9/15/2016 8:00,07-16,Terminal 4,Arrival,Domestic,422257,,
9/15/2016 8:00,07-16,Terminal 4,Arrival,International,35800,,
9/15/2016 8:00,07-16,Terminal 4,Departure,Domestic,384861,,
9/15/2016 8:00,07-16,Terminal 4,Departure,International,64590,,
9/15/2016 8:00,07-16,Terminal 5,Arrival,Domestic,456188,,
9/15/2016 8:00,07-16,Terminal 5,Arrival,International,78781,,
9/15/2016 8:00,07-16,Terminal 5,Departure,Domestic,478348,,
9/15/2016 8:00,07-16,Terminal 5,Departure,International,71021,,
9/15/2016 8:00,07-16,Terminal 6,Arrival,Domestic,374394,,
10/15/2016 8:00,08-16,Misc. Terminal,Arrival,Domestic,117676,,
10/15/2016 8:00,08-16,Misc. Terminal,Arrival,International,4168,,
10/15/2016 8:00,08-16,Misc. Terminal,Departure,Domestic,124651,,
10/15/2016 8:00,08-16,Misc. Terminal,Departure,International,3867,,
10/15/2016 8:00,08-16,Terminal 1,Arrival,Domestic,408646,,
10/15/2016 8:00,08-16,Terminal 1,Departure,Domestic,413249,,
10/15/2016 8:00,08-16,Terminal 1,Departure,International,2400,,
10/15/2016 8:00,08-16,Terminal 2,Arrival,Domestic,62804,,
10/15/2016 8:00,08-16,Terminal 2,Arrival,International,241345,,
10/15/2016 8:00,08-16,Terminal 2,Departure,Domestic,53451,,
10/15/2016 8:00,08-16,Terminal 2,Departure,International,241210,,
10/15/2016 8:00,08-16,Terminal 3,Arrival,Domestic,375042,,
10/15/2016 8:00,08-16,Terminal 3,Departure,Domestic,379989,,
10/15/2016 8:00,08-16,Terminal 3,Departure,International,3563,,
10/15/2016 8:00,08-16,Terminal 4,Arrival,Domestic,421218,,
10/15/2016 8:00,08-16,Terminal 4,Arrival,International,33150,,
10/15/2016 8:00,08-16,Terminal 4,Departure,Domestic,379123,,
10/15/2016 8:00,08-16,Terminal 4,Departure,International,62961,,
10/15/2016 8:00,08-16,Terminal 5,Arrival,Domestic,403073,,
10/15/2016 8:00,08-16,Terminal 5,Arrival,International,75102,,
10/15/2016 8:00,08-16,Terminal 5,Departure,Domestic,430149,,
10/15/2016 8:00,08-16,Terminal 5,Departure,International,63257,,
10/15/2016 8:00,08-16,Terminal 6,Arrival,Domestic,364016,,
10/15/2016 8:00,08-16,Terminal 6,Arrival,International,13006,,
10/15/2016 8:00,08-16,Terminal 6,Departure,Domestic,358153,,
10/15/2016 8:00,08-16,Terminal 6,Departure,International,47888,,
10/15/2016 8:00,08-16,Terminal 7,Arrival,Domestic,298749,,
10/15/2016 8:00,08-16,Terminal 7,Arrival,International,72874,,
10/15/2016 8:00,08-16,Terminal 7,Departure,Domestic,307899,,
10/15/2016 8:00,08-16,Terminal 7,Departure,International,42799,,
10/15/2016 8:00,08-16,Terminal 8,Arrival,Domestic,197349,,
10/15/2016 8:00,08-16,Terminal 8,Arrival,International,5886,,
10/15/2016 8:00,08-16,Terminal 8,Departure,Domestic,192860,,
10/15/2016 8:00,08-16,Terminal 8,Departure,International,12401,,
10/15/2016 8:00,08-16,Tom Bradley International Terminal,Arrival,Domestic,20481,,
10/15/2016 8:00,08-16,Tom Bradley International Terminal,Arrival,International,696887,,
10/15/2016 8:00,08-16,Tom Bradley International Terminal,Departure,Domestic,50600,,
10/15/2016 8:00,08-16,Tom Bradley International Terminal,Departure,International,613068,,
11/15/2016 8:00,09-16,Misc. Terminal,Arrival,Domestic,110853,,
11/15/2016 8:00,09-16,Misc. Terminal,Arrival,International,2132,,
11/15/2016 8:00,09-16,Misc. Terminal,Departure,Domestic,112799,,
11/15/2016 8:00,09-16,Misc. Terminal,Departure,International,2004,,
11/15/2016 8:00,09-16,Terminal 1,Arrival,Domestic,386466,,
11/15/2016 8:00,09-16,Terminal 1,Departure,Domestic,382456,,
11/15/2016 8:00,09-16,Terminal 1,Departure,International,1023,,
11/15/2016 8:00,09-16,Terminal 2,Arrival,Domestic,45425,,
11/15/2016 8:00,09-16,Terminal 2,Arrival,International,186528,,
11/15/2016 8:00,09-16,Terminal 2,Departure,Domestic,39677,,
11/15/2016 8:00,09-16,Terminal 2,Departure,International,203062,,
11/15/2016 8:00,09-16,Terminal 3,Arrival,Domestic,332145,,
11/15/2016 8:00,09-16,Terminal 3,Departure,Domestic,339215,,
11/15/2016 8:00,09-16,Terminal 3,Departure,International,2328,,
11/15/2016 8:00,09-16,Terminal 4,Arrival,Domestic,349410,,
11/15/2016 8:00,09-16,Terminal 4,Arrival,International,31103,,
11/15/2016 8:00,09-16,Terminal 4,Departure,Domestic,313181,,
11/15/2016 8:00,09-16,Terminal 4,Departure,International,57977,,
11/15/2016 8:00,09-16,Terminal 5,Arrival,Domestic,362702,,
11/15/2016 8:00,09-16,Terminal 5,Arrival,International,62078,,
11/15/2016 8:00,09-16,Terminal 5,Departure,Domestic,389219,,
11/15/2016 8:00,09-16,Terminal 5,Departure,International,56460,,
11/15/2016 8:00,09-16,Terminal 6,Arrival,Domestic,295413,,
11/15/2016 8:00,09-16,Terminal 6,Arrival,International,11306,,
11/15/2016 8:00,09-16,Terminal 6,Departure,Domestic,286046,,
11/15/2016 8:00,09-16,Terminal 6,Departure,International,41757,,
11/15/2016 8:00,09-16,Terminal 7,Arrival,Domestic,284361,,
11/15/2016 8:00,09-16,Terminal 7,Arrival,International,53369,,
11/15/2016 8:00,09-16,Terminal 7,Departure,Domestic,288911,,
11/15/2016 8:00,09-16,Terminal 7,Departure,International,37133,,
11/15/2016 8:00,09-16,Terminal 8,Arrival,Domestic,152444,,
11/15/2016 8:00,09-16,Terminal 8,Arrival,International,3975,,
11/15/2016 8:00,09-16,Terminal 8,Departure,Domestic,153673,,
11/15/2016 8:00,09-16,Terminal 8,Departure,International,7798,,
11/15/2016 8:00,09-16,Tom Bradley International Terminal,Arrival,Domestic,15874,,
11/15/2016 8:00,09-16,Tom Bradley International Terminal,Arrival,International,608415,,
11/15/2016 8:00,09-16,Tom Bradley International Terminal,Departure,Domestic,44599,,
11/15/2016 8:00,09-16,Tom Bradley International Terminal,Departure,International,549799,,
12/15/2016 8:00,10-16,Misc. Terminal,Arrival,Domestic,115954,,
12/15/2016 8:00,10-16,Misc. Terminal,Arrival,International,2089,,
12/15/2016 8:00,10-16,Misc. Terminal,Departure,Domestic,115969,,
12/15/2016 8:00,10-16,Misc. Terminal,Departure,International,1901,,
12/15/2016 8:00,10-16,Terminal 1,Arrival,Domestic,409588,,
12/15/2016 8:00,10-16,Terminal 1,Departure,Domestic,400216,,
12/15/2016 8:00,10-16,Terminal 1,Departure,International,1684,,
12/15/2016 8:00,10-16,Terminal 2,Arrival,Domestic,46059,,
12/15/2016 8:00,10-16,Terminal 2,Arrival,International,194501,,
12/15/2016 8:00,10-16,Terminal 2,Departure,Domestic,40802,,
12/15/2016 8:00,10-16,Terminal 2,Departure,International,202139,,
12/15/2016 8:00,10-16,Terminal 3,Arrival,Domestic,348692,,
12/15/2016 8:00,10-16,Terminal 3,Departure,Domestic,345332,,
12/15/2016 8:00,10-16,Terminal 3,Departure,International,2180,,
12/15/2016 8:00,10-16,Terminal 4,Arrival,Domestic,362097,,
12/15/2016 8:00,10-16,Terminal 4,Arrival,International,25626,,
12/15/2016 8:00,10-16,Terminal 4,Departure,Domestic,324314,,
12/15/2016 8:00,10-16,Terminal 4,Departure,International,66466,,
12/15/2016 8:00,10-16,Terminal 5,Arrival,Domestic,393134,,
12/15/2016 8:00,10-16,Terminal 5,Arrival,International,59011,,
12/15/2016 8:00,10-16,Terminal 5,Departure,Domestic,404717,,
12/15/2016 8:00,10-16,Terminal 5,Departure,International,58861,,
12/15/2016 8:00,10-16,Terminal 6,Arrival,Domestic,305873,,
12/15/2016 8:00,10-16,Terminal 6,Arrival,International,12231,,
12/15/2016 8:00,10-16,Terminal 6,Departure,Domestic,320293,,
12/15/2016 8:00,10-16,Terminal 6,Departure,International,53029,,
12/15/2016 8:00,10-16,Terminal 7,Arrival,Domestic,314898,,
12/15/2016 8:00,10-16,Terminal 7,Arrival,International,58105,,
12/15/2016 8:00,10-16,Terminal 7,Departure,Domestic,315087,,
12/15/2016 8:00,10-16,Terminal 7,Departure,International,42095,,
12/15/2016 8:00,10-16,Terminal 8,Arrival,Domestic,157463,,
12/15/2016 8:00,10-16,Terminal 8,Arrival,International,3780,,
12/15/2016 8:00,10-16,Terminal 8,Departure,Domestic,155880,,
12/15/2016 8:00,10-16,Terminal 8,Departure,International,6219,,
12/15/2016 8:00,10-16,Tom Bradley International Terminal,Arrival,Domestic,19488,,
12/15/2016 8:00,10-16,Tom Bradley International Terminal,Arrival,International,577653,,
12/15/2016 8:00,10-16,Tom Bradley International Terminal,Departure,Domestic,40749,,
12/15/2016 8:00,10-16,Tom Bradley International Terminal,Departure,International,561063,,
1/15/2017 8:00,11-16,Misc. Terminal,Arrival,Domestic,109134,,
1/15/2017 8:00,11-16,Misc. Terminal,Arrival,International,2449,,
1/15/2017 8:00,11-16,Misc. Terminal,Departure,Domestic,109948,,
1/15/2017 8:00,11-16,Misc. Terminal,Departure,International,2297,,
1/15/2017 8:00,11-16,Terminal 1,Arrival,Domestic,402293,,
1/15/2017 8:00,11-16,Terminal 1,Departure,Domestic,400631,,
1/15/2017 8:00,11-16,Terminal 1,Departure,International,2524,,
1/15/2017 8:00,11-16,Terminal 2,Arrival,Domestic,43698,,
1/15/2017 8:00,11-16,Terminal 2,Arrival,International,181053,,
1/15/2017 8:00,11-16,Terminal 2,Departure,Domestic,40165,,
1/15/2017 8:00,11-16,Terminal 2,Departure,International,196856,,
1/15/2017 8:00,11-16,Terminal 3,Arrival,Domestic,334770,,
1/15/2017 8:00,11-16,Terminal 3,Departure,Domestic,338310,,
1/15/2017 8:00,11-16,Terminal 3,Departure,International,2428,,
1/15/2017 8:00,11-16,Terminal 4,Arrival,Domestic,343535,,
1/15/2017 8:00,11-16,Terminal 4,Arrival,International,25285,,
1/15/2017 8:00,11-16,Terminal 4,Departure,Domestic,318080,,
1/15/2017 8:00,11-16,Terminal 4,Departure,International,54454,,
1/15/2017 8:00,11-16,Terminal 5,Arrival,Domestic,382598,,
1/15/2017 8:00,11-16,Terminal 5,Arrival,International,51557,,
1/15/2017 8:00,11-16,Terminal 5,Departure,Domestic,399638,,
1/15/2017 8:00,11-16,Terminal 5,Departure,International,46350,,
1/15/2017 8:00,11-16,Terminal 6,Arrival,Domestic,292918,,
1/15/2017 8:00,11-16,Terminal 6,Arrival,International,9673,,
1/15/2017 8:00,11-16,Terminal 6,Departure,Domestic,282298,,
1/15/2017 8:00,11-16,Terminal 6,Departure,International,57510,,
1/15/2017 8:00,11-16,Terminal 7,Arrival,Domestic,301844,,
1/15/2017 8:00,11-16,Terminal 7,Arrival,International,67329,,
1/15/2017 8:00,11-16,Terminal 7,Departure,Domestic,303793,,
1/15/2017 8:00,11-16,Terminal 7,Departure,International,41748,,
1/15/2017 8:00,11-16,Terminal 8,Arrival,Domestic,144849,,
1/15/2017 8:00,11-16,Terminal 8,Arrival,International,4026,,
1/15/2017 8:00,11-16,Terminal 8,Departure,Domestic,139378,,
1/15/2017 8:00,11-16,Terminal 8,Departure,International,11416,,
1/15/2017 8:00,11-16,Tom Bradley International Terminal,Arrival,Domestic,15972,,
1/15/2017 8:00,11-16,Tom Bradley International Terminal,Arrival,International,514254,,
1/15/2017 8:00,11-16,Tom Bradley International Terminal,Departure,Domestic,31733,,
1/15/2017 8:00,11-16,Tom Bradley International Terminal,Departure,International,489324,,
2/15/2017 8:01,12-16,Misc. Terminal,Arrival,Domestic,114258,,
2/15/2017 8:01,12-16,Misc. Terminal,Arrival,International,3685,,
2/15/2017 8:01,12-16,Misc. Terminal,Departure,Domestic,109614,,
2/15/2017 8:01,12-16,Misc. Terminal,Departure,International,3789,,
2/15/2017 8:01,12-16,Terminal 1,Arrival,Domestic,401339,,
2/15/2017 8:01,12-16,Terminal 1,Departure,Domestic,389480,,
2/15/2017 8:01,12-16,Terminal 1,Departure,International,15847,,
2/15/2017 8:01,12-16,Terminal 2,Arrival,Domestic,49461,,
2/15/2017 8:01,12-16,Terminal 2,Arrival,International,199919,,
2/15/2017 8:01,12-16,Terminal 2,Departure,Domestic,49889,,
2/15/2017 8:01,12-16,Terminal 2,Departure,International,227231,,
2/15/2017 8:01,12-16,Terminal 3,Arrival,Domestic,333465,,
2/15/2017 8:01,12-16,Terminal 3,Departure,Domestic,328574,,
2/15/2017 8:01,12-16,Terminal 3,Departure,International,3024,,
2/15/2017 8:01,12-16,Terminal 4,Arrival,Domestic,355396,,
2/15/2017 8:01,12-16,Terminal 4,Arrival,International,37655,,
2/15/2017 8:01,12-16,Terminal 4,Departure,Domestic,326577,,
2/15/2017 8:01,12-16,Terminal 4,Departure,International,68545,,
2/15/2017 8:01,12-16,Terminal 5,Arrival,Domestic,410292,,
2/15/2017 8:01,12-16,Terminal 5,Arrival,International,66895,,
2/15/2017 8:01,12-16,Terminal 5,Departure,Domestic,419138,,
2/15/2017 8:01,12-16,Terminal 5,Departure,International,61340,,
2/15/2017 8:01,12-16,Terminal 6,Arrival,Domestic,313204,,
2/15/2017 8:01,12-16,Terminal 6,Arrival,International,11005,,
2/15/2017 8:01,12-16,Terminal 6,Departure,Domestic,291991,,
2/15/2017 8:01,12-16,Terminal 6,Departure,International,69330,,
2/15/2017 8:01,12-16,Terminal 7,Arrival,Domestic,317373,,
2/15/2017 8:01,12-16,Terminal 7,Arrival,International,73309,,
2/15/2017 8:01,12-16,Terminal 7,Departure,Domestic,315054,,
2/15/2017 8:01,12-16,Terminal 7,Departure,International,51576,,
2/15/2017 8:01,12-16,Terminal 8,Arrival,Domestic,146004,,
2/15/2017 8:01,12-16,Terminal 8,Arrival,International,5433,,
2/15/2017 8:01,12-16,Terminal 8,Departure,Domestic,147175,,
2/15/2017 8:01,12-16,Terminal 8,Departure,International,12413,,
2/15/2017 8:01,12-16,Tom Bradley International Terminal,Arrival,Domestic,15093,,
2/15/2017 8:01,12-16,Tom Bradley International Terminal,Arrival,International,553425,,
2/15/2017 8:01,12-16,Tom Bradley International Terminal,Departure,Domestic,32307,,
2/15/2017 8:01,12-16,Tom Bradley International Terminal,Departure,International,542156,,
3/15/2017 8:00,01-17,Misc. Terminal,Arrival,Domestic,109727,,
3/15/2017 8:00,01-17,Misc. Terminal,Arrival,International,4637,,
3/15/2017 8:00,01-17,Misc. Terminal,Departure,Domestic,112086,,
3/15/2017 8:00,01-17,Misc. Terminal,Departure,International,4245,,
3/15/2017 8:00,01-17,Terminal 1,Arrival,Domestic,357760,,
3/15/2017 8:00,01-17,Terminal 1,Departure,Domestic,363332,,
3/15/2017 8:00,01-17,Terminal 1,Departure,International,11198,,
3/15/2017 8:00,01-17,Terminal 2,Arrival,Domestic,44686,,
3/15/2017 8:00,01-17,Terminal 2,Arrival,International,216757,,
3/15/2017 8:00,01-17,Terminal 2,Departure,Domestic,38118,,
3/15/2017 8:00,01-17,Terminal 2,Departure,International,195085,,
3/15/2017 8:00,01-17,Terminal 3,Arrival,Domestic,324638,,
3/15/2017 8:00,01-17,Terminal 3,Departure,Domestic,324940,,
3/15/2017 8:00,01-17,Terminal 3,Departure,International,1483,,
3/15/2017 8:00,01-17,Terminal 4,Arrival,Domestic,316510,,
3/15/2017 8:00,01-17,Terminal 4,Arrival,International,46133,,
3/15/2017 8:00,01-17,Terminal 4,Departure,Domestic,295239,,
3/15/2017 8:00,01-17,Terminal 4,Departure,International,60776,,
3/15/2017 8:00,01-17,Terminal 5,Arrival,Domestic,381253,,
3/15/2017 8:00,01-17,Terminal 5,Arrival,International,66655,,
3/15/2017 8:00,01-17,Terminal 5,Departure,Domestic,382753,,
3/15/2017 8:00,01-17,Terminal 5,Departure,International,57553,,
3/15/2017 8:00,01-17,Terminal 6,Arrival,Domestic,266800,,
3/15/2017 8:00,01-17,Terminal 6,Arrival,International,11738,,
3/15/2017 8:00,01-17,Terminal 6,Departure,Domestic,280678,,
3/15/2017 8:00,01-17,Terminal 6,Departure,International,58596,,
3/15/2017 8:00,01-17,Terminal 7,Arrival,Domestic,266653,,
3/15/2017 8:00,01-17,Terminal 7,Arrival,International,69449,,
3/15/2017 8:00,01-17,Terminal 7,Departure,Domestic,263502,,
3/15/2017 8:00,01-17,Terminal 7,Departure,International,38619,,
3/15/2017 8:00,01-17,Terminal 8,Arrival,Domestic,137309,,
3/15/2017 8:00,01-17,Terminal 8,Arrival,International,5442,,
3/15/2017 8:00,01-17,Terminal 8,Departure,Domestic,137958,,
3/15/2017 8:00,01-17,Terminal 8,Departure,International,7901,,
3/15/2017 8:00,01-17,Tom Bradley International Terminal,Arrival,Domestic,16934,,
3/15/2017 8:00,01-17,Tom Bradley International Terminal,Arrival,International,622423,,
3/15/2017 8:00,01-17,Tom Bradley International Terminal,Departure,Domestic,28558,,
3/15/2017 8:00,01-17,Tom Bradley International Terminal,Departure,International,516463,,
4/15/2017 8:01,02-17,Misc. Terminal,Arrival,Domestic,103767,,
4/15/2017 8:01,02-17,Misc. Terminal,Arrival,International,4075,,
4/15/2017 8:01,02-17,Misc. Terminal,Departure,Domestic,104756,,
4/15/2017 8:01,02-17,Misc. Terminal,Departure,International,4135,,
4/15/2017 8:01,02-17,Terminal 1,Arrival,Domestic,326618,,
4/15/2017 8:01,02-17,Terminal 1,Departure,Domestic,325934,,
4/15/2017 8:01,02-17,Terminal 1,Departure,International,11740,,
4/15/2017 8:01,02-17,Terminal 2,Arrival,Domestic,33106,,
4/15/2017 8:01,02-17,Terminal 2,Arrival,International,174252,,
4/15/2017 8:01,02-17,Terminal 2,Departure,Domestic,31390,,
4/15/2017 8:01,02-17,Terminal 2,Departure,International,167940,,
4/15/2017 8:01,02-17,Terminal 3,Arrival,Domestic,288113,,
4/15/2017 8:01,02-17,Terminal 3,Departure,Domestic,294783,,
4/15/2017 8:01,02-17,Terminal 3,Departure,International,1338,,
4/15/2017 8:01,02-17,Terminal 4,Arrival,Domestic,273083,,
4/15/2017 8:01,02-17,Terminal 4,Arrival,International,37840,,
4/15/2017 8:01,02-17,Terminal 4,Departure,Domestic,257087,,
4/15/2017 8:01,02-17,Terminal 4,Departure,International,57765,,
4/15/2017 8:01,02-17,Terminal 5,Arrival,Domestic,338872,,
4/15/2017 8:01,02-17,Terminal 5,Arrival,International,48308,,
4/15/2017 8:01,02-17,Terminal 5,Departure,Domestic,342485,,
4/15/2017 8:01,02-17,Terminal 5,Departure,International,42964,,
4/15/2017 8:01,02-17,Terminal 6,Arrival,Domestic,268126,,
4/15/2017 8:01,02-17,Terminal 6,Arrival,International,8835,,
4/15/2017 8:01,02-17,Terminal 6,Departure,Domestic,273744,,
4/15/2017 8:01,02-17,Terminal 6,Departure,International,60975,,
4/15/2017 8:01,02-17,Terminal 7,Arrival,Domestic,224868,,
4/15/2017 8:01,02-17,Terminal 7,Arrival,International,48924,,
4/15/2017 8:01,02-17,Terminal 7,Departure,Domestic,226734,,
4/15/2017 8:01,02-17,Terminal 7,Departure,International,31668,,
4/15/2017 8:01,02-17,Terminal 8,Arrival,Domestic,127124,,
4/15/2017 8:01,02-17,Terminal 8,Arrival,International,3540,,
4/15/2017 8:01,02-17,Terminal 8,Departure,Domestic,127531,,
4/15/2017 8:01,02-17,Terminal 8,Departure,International,6997,,
4/15/2017 8:01,02-17,Tom Bradley International Terminal,Arrival,Domestic,9654,,
4/15/2017 8:01,02-17,Tom Bradley International Terminal,Arrival,International,461233,,
4/15/2017 8:01,02-17,Tom Bradley International Terminal,Departure,Domestic,21402,,
4/15/2017 8:01,02-17,Tom Bradley International Terminal,Departure,International,432538,,
5/15/2017 8:00,03-17,Misc. Terminal,Arrival,Domestic,123255,,
5/15/2017 8:00,03-17,Misc. Terminal,Arrival,International,4448,,
5/15/2017 8:00,03-17,Misc. Terminal,Departure,Domestic,121791,,
5/15/2017 8:00,03-17,Misc. Terminal,Departure,International,4540,,
5/15/2017 8:00,03-17,Terminal 1,Arrival,Domestic,405997,,
5/15/2017 8:00,03-17,Terminal 1,Departure,Domestic,401875,,
5/15/2017 8:00,03-17,Terminal 1,Departure,International,17516,,
5/15/2017 8:00,03-17,Terminal 2,Arrival,Domestic,41017,,
5/15/2017 8:00,03-17,Terminal 2,Arrival,International,195803,,
5/15/2017 8:00,03-17,Terminal 2,Departure,Domestic,37503,,
5/15/2017 8:00,03-17,Terminal 2,Departure,International,202082,,
5/15/2017 8:00,03-17,Terminal 3,Arrival,Domestic,344590,,
5/15/2017 8:00,03-17,Terminal 3,Departure,Domestic,352646,,
5/15/2017 8:00,03-17,Terminal 3,Departure,International,2560,,
5/15/2017 8:00,03-17,Terminal 4,Arrival,Domestic,327234,,
5/15/2017 8:00,03-17,Terminal 4,Arrival,International,51153,,
5/15/2017 8:00,03-17,Terminal 4,Departure,Domestic,312388,,
